Unnamed: 0,Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,Player_Clean,Salary,Season
,532.0,RaiQuan Gray,24.0,SAS,PF,3.0,0.0,39.0,22.7,0.676,0.412,0.0,5.5,14.0,9.7,25.2,1.2,2.1,5.6,19.5,0.1,0.0,0.2,0.187,5.6,1.8,7.4,0.1,,grayra01,RaiQuan Gray,547349.0,2023-24
,378.0,Reggie Bullock,32.0,HOU,SF,44.0,0.0,417.0,7.7,0.582,0.817,0.012,1.5,17.4,9.4,4.6,1.4,1.1,10.8,9.4,0.1,0.5,0.6,0.072,-2.9,0.5,-2.4,0.0,,bullore01,Reggie Bullock,10489600.0,2023-24
,139.0,Reggie Jackson,33.0,DEN,PG,82.0,23.0,1817.0,11.7,0.521,0.376,0.13,2.1,7.2,4.7,23.0,1.2,0.6,11.7,21.7,0.6,1.5,2.1,0.056,-1.8,-1.5,-3.2,-0.6,,jacksre01,Reggie Jackson,0.0,2023-24
,349.0,Richaun Holmes,30.0,2TM,C,40.0,10.0,555.0,14.5,0.593,0.02,0.32,13.7,21.8,17.7,6.0,0.9,2.9,12.5,14.7,0.8,0.5,1.3,0.114,-2.4,-0.8,-3.3,-0.2,,holmeri01,Richaun Holmes,12046020.0,2023-24
,362.0,Robert Covington,33.0,2TM,SF,29.0,6.0,488.0,13.6,0.58,0.571,0.265,6.9,15.2,11.0,6.3,3.9,3.4,9.1,10.7,0.6,0.9,1.5,0.145,-1.1,3.2,2.2,0.5,,covinro01,Robert Covington,11692308.0,2023-24
,469.0,Robert Williams,26.0,POR,C,6.0,0.0,119.0,17.2,0.684,0.0,0.346,9.8,27.0,17.9,6.3,2.9,5.3,18.9,13.2,0.2,0.2,0.4,0.144,-2.2,2.9,0.7,0.1,,williro04,Robert Williams,11571429.0,2023-24
,503.0,Robin Lopez,35.0,MIL,C,16.0,2.0,65.0,6.6,0.453,0.421,0.105,5.2,3.3,4.2,7.8,0.7,3.9,9.1,14.5,0.0,0.0,0.0,0.007,-4.7,-1.4,-6.1,-0.1,,lopezro01,Robin Lopez,0.0,2023-24
,112.0,Royce O'Neale,30.0,2TM,SF,79.0,14.0,1954.0,11.1,0.548,0.783,0.065,3.4,17.9,10.7,15.0,1.5,2.0,11.6,13.9,1.3,2.1,3.4,0.085,-1.0,1.0,0.0,1.0,,onealro01,Royce O'Neale,9500000.0,2023-24
,22.0,Rudy Gobert,31.0,MIN,C,76.0,76.0,2593.0,19.3,0.675,0.005,0.635,13.1,29.2,21.5,5.6,1.0,5.5,13.1,15.4,5.8,5.8,11.6,0.216,0.1,1.7,1.8,2.5,DPOY-1DEF1,goberru01,Rudy Gobert,41000000.0,2023-24
,136.0,Rui Hachimura,25.0,LAL,PF,68.0,39.0,1826.0,15.0,0.628,0.343,0.198,3.7,13.7,8.9,6.3,1.1,1.2,5.9,18.5,2.7,1.5,4.1,0.108,0.0,-0.9,-0.9,0.5,,hachiru01,Rui Hachimura,8486619.0,2023-24
,182.0,Russell Westbrook,35.0,LAC,PG,68.0,11.0,1529.0,16.2,0.514,0.232,0.241,7.1,17.8,12.7,29.2,2.4,1.4,16.4,25.2,0.2,1.9,2.1,0.066,-0.2,0.7,0.5,1.0,6MOY-7,westbru01,Russell Westbrook,0.0,2023-24
,524.0,Ryan Arcidiacono,29.0,NYK,PG,20.0,0.0,45.0,-2.0,0.0,1.0,0.0,0.0,20.0,10.0,10.4,2.2,0.0,25.0,7.7,-0.1,0.1,-0.1,-89.0,-11.5,1.9,-9.6,-0.1,,arcidry01,Ryan Arcidiacono,0.0,2023-24
,491.0,Ryan Rollins,21.0,2TM,PG,13.0,0.0,78.0,22.0,0.638,0.148,0.63,2.7,15.4,8.9,25.0,6.0,3.1,18.8,23.0,0.1,0.1,0.3,0.155,0.6,5.1,5.7,0.2,,rolliry01,Ryan Rollins,1719864.0,2023-24
,443.0,Saben Lee,24.0,PHO,PG,24.0,0.0,185.0,13.5,0.492,0.291,0.709,5.8,12.8,9.5,21.0,1.8,1.4,10.0,18.8,0.2,0.2,0.4,0.099,-2.0,0.6,-1.4,0.0,,leesa01,Saben Lee,1761752.0,2023-24
,92.0,Saddiq Bey,24.0,ATL,SF,63.0,51.0,2062.0,13.1,0.549,0.514,0.291,8.5,13.4,10.9,6.0,1.2,0.5,6.4,17.0,2.8,0.7,3.5,0.081,0.1,-2.0,-1.8,0.1,,beysa01,Saddiq Bey,4556983.0,2023-24
,152.0,Sam Hauser,26.0,BOS,SF,79.0,13.0,1741.0,13.0,0.629,0.833,0.034,2.9,13.7,8.6,6.2,1.1,1.3,5.3,15.0,2.7,2.1,4.9,0.134,1.2,0.0,1.2,1.4,,hausesa01,Sam Hauser,1927896.0,2023-24
,248.0,Sam Merrill,27.0,CLE,SG,61.0,1.0,1069.0,13.1,0.598,0.901,0.071,2.3,10.2,6.3,14.1,0.9,0.3,4.5,17.5,1.9,0.9,2.8,0.125,1.3,-0.8,0.5,0.7,,merrisa01,Sam Merrill,1997238.0,2023-24
,371.0,Sandro Mamukelashvili,24.0,SAS,C,46.0,5.0,451.0,15.8,0.559,0.413,0.219,10.7,24.7,17.6,15.4,0.7,2.2,10.1,17.7,0.6,0.4,1.0,0.11,-0.1,-0.4,-0.5,0.2,,mamuksa01,Sandro Mamukelashvili,0.0,2023-24
,85.0,Scottie Barnes,22.0,TOR,SG,60.0,60.0,2094.0,19.5,0.566,0.314,0.266,7.3,18.9,13.0,26.2,1.7,3.7,13.6,24.8,2.3,2.0,4.3,0.098,2.9,0.8,3.7,3.0,AS,barnesc01,Scottie Barnes,8008680.0,2023-24
,332.0,Seth Curry,33.0,2TM,SG,44.0,4.0,616.0,9.9,0.519,0.529,0.152,3.2,9.0,6.1,9.7,1.7,0.9,8.8,16.8,0.1,0.4,0.5,0.04,-2.6,-0.6,-3.3,-0.2,,curryse01,Seth Curry,0.0,2023-24
,250.0,Shaedon Sharpe,20.0,POR,SG,32.0,25.0,1059.0,11.4,0.524,0.415,0.274,4.2,13.3,8.5,13.8,1.3,1.0,12.9,22.4,-0.2,0.6,0.5,0.022,-1.9,-0.9,-2.8,-0.2,,sharpsh01,Shaedon Sharpe,6313800.0,2023-24
,28.0,Shai Gilgeous-Alexander,25.0,OKC,PG,75.0,75.0,2553.0,29.3,0.636,0.181,0.436,3.0,14.7,9.1,29.8,2.8,2.4,8.4,32.8,10.5,4.2,14.6,0.275,6.7,2.3,9.0,7.1,MVP-2DPOY-7CPOY-3ASNBA1,gilgesh01,Shai Gilgeous-Alexander,33386850.0,2023-24
,341.0,Shake Milton,27.0,3TM,SG,48.0,0.0,581.0,9.2,0.499,0.328,0.251,2.8,11.5,7.3,14.4,1.6,0.9,12.5,18.7,-0.2,0.8,0.6,0.048,-4.3,0.6,-3.7,-0.3,,miltosh01,Shake Milton,0.0,2023-24
,561.0,Shaquille Harrison,30.0,MEM,SG,3.0,0.0,6.0,15.9,0.5,0.0,0.0,0.0,38.0,18.2,0.0,0.0,15.6,0.0,14.3,0.0,0.0,0.0,0.09,-0.7,5.2,4.6,0.0,,harrish01,Shaquille Harrison,2413304.0,2023-24
,168.0,Simone Fontecchio,28.0,2TM,SF,66.0,43.0,1644.0,12.1,0.6,0.609,0.12,4.3,12.2,8.3,8.7,1.3,1.2,10.5,16.5,1.5,0.6,2.1,0.061,0.0,-1.0,-1.0,0.4,,fontesi01,Simone Fontecchio,3044872.0,2023-24
,375.0,Skylar Mays,26.0,2TM,PG,38.0,5.0,433.0,12.0,0.466,0.34,0.107,2.5,8.9,5.6,29.1,2.4,0.8,10.7,18.4,0.1,0.3,0.4,0.044,-2.1,0.1,-2.0,0.0,,mayssk01,Skylar Mays,0.0,2023-24
,74.0,Spencer Dinwiddie,30.0,2TM,PG,76.0,52.0,2152.0,11.7,0.543,0.575,0.328,1.5,9.0,5.2,22.7,1.2,0.9,11.1,16.6,2.3,1.3,3.6,0.081,-1.3,-0.6,-1.9,0.1,,dinwisp01,Spencer Dinwiddie,20357143.0,2023-24
,412.0,Stanley Umude,24.0,DET,SG,24.0,2.0,307.0,11.4,0.647,0.631,0.381,2.9,15.9,9.3,4.9,1.3,2.0,12.5,15.6,0.3,0.2,0.5,0.085,-1.5,-0.1,-1.6,0.0,,umudest01,Stanley Umude,0.0,2023-24
,38.0,Stephen Curry,35.0,GSW,PG,74.0,74.0,2421.0,20.6,0.616,0.606,0.224,1.7,12.9,7.4,24.7,1.1,1.0,11.7,31.3,5.2,2.0,7.2,0.142,6.3,-1.1,5.2,4.4,CPOY-1ASNBA3,curryst01,Stephen Curry,51915615.0,2023-24
,435.0,Taj Gibson,38.0,2TM,PF,20.0,1.0,204.0,5.9,0.449,0.27,0.054,6.6,13.8,10.2,6.9,0.7,3.2,11.7,9.0,0.0,0.2,0.2,0.044,-5.3,0.1,-5.3,-0.2,,gibsota01,Taj Gibson,0.0,2023-24
,264.0,Talen Horton-Tucker,23.0,UTA,PG,51.0,11.0,1009.0,13.4,0.503,0.391,0.234,2.3,10.8,6.6,25.5,2.2,1.7,11.2,24.0,0.3,0.5,0.8,0.039,-0.9,-0.4,-1.2,0.2,,hortota01,Talen Horton-Tucker,11020000.0,2023-24
,364.0,Tari Eason,22.0,HOU,PF,22.0,0.0,480.0,17.1,0.528,0.265,0.175,10.2,24.2,17.1,8.3,3.1,3.6,8.9,19.8,0.3,1.0,1.3,0.125,-0.4,2.0,1.6,0.4,,easonta01,Tari Eason,3527160.0,2023-24
,81.0,Taurean Prince,29.0,LAL,PF,78.0,49.0,2108.0,8.8,0.579,0.622,0.119,1.2,10.5,6.1,7.2,1.3,1.4,10.8,13.8,0.3,1.7,1.9,0.043,-2.6,-0.2,-2.8,-0.4,,princta02,Taurean Prince,7650000.0,2023-24
,129.0,Terance Mann,27.0,LAC,SG,75.0,71.0,1873.0,12.0,0.615,0.414,0.193,5.4,9.7,7.7,8.5,1.1,0.7,8.2,13.6,3.0,1.2,4.2,0.106,-0.8,-0.7,-1.5,0.2,,mannte01,Terance Mann,10576923.0,2023-24
,97.0,Terry Rozier,29.0,2TM,SG,61.0,60.0,2040.0,17.3,0.555,0.411,0.198,1.9,12.0,6.8,27.5,1.5,1.0,8.9,25.9,2.3,1.6,3.9,0.091,2.2,-0.7,1.5,1.8,,roziete01,Terry Rozier,23205221.0,2023-24
,441.0,Terry Taylor,24.0,CHI,PF,31.0,0.0,188.0,10.1,0.558,0.231,0.128,9.9,12.1,11.0,7.0,1.3,1.1,14.5,11.3,0.1,0.1,0.3,0.07,-3.1,-0.1,-3.2,0.0,,taylote01,Terry Taylor,0.0,2023-24
,374.0,Thaddeus Young,35.0,2TM,PF,33.0,6.0,439.0,15.9,0.598,0.065,0.139,11.7,14.5,13.0,17.9,2.5,1.0,11.6,12.6,0.9,0.4,1.3,0.138,-0.5,0.8,0.3,0.2,,youngth01,Thaddeus Young,8000000.0,2023-24
,449.0,Thanasis Antetokounmpo,31.0,MIL,PF,34.0,0.0,155.0,5.5,0.518,0.033,0.067,5.1,4.2,4.6,13.9,2.2,2.2,31.2,12.5,-0.2,0.1,0.0,-10.0,-6.7,0.3,-6.4,-0.2,,antetth01,Thanasis Antetokounmpo,0.0,2023-24
,373.0,Thomas Bryant,26.0,MIA,C,38.0,4.0,441.0,19.0,0.639,0.148,0.315,10.2,26.2,18.1,8.3,1.1,3.5,11.0,19.3,0.9,0.8,1.6,0.177,-0.6,0.2,-0.4,0.2,,bryanth01,Thomas Bryant,0.0,2023-24
,47.0,Tobias Harris,31.0,PHI,PF,70.0,70.0,2368.0,16.5,0.576,0.271,0.224,3.7,17.7,10.6,13.8,1.5,1.8,8.2,20.7,3.2,2.7,5.9,0.121,1.0,-0.1,0.9,1.7,,harrito02,Tobias Harris,39270150.0,2023-24
,253.0,Torrey Craig,33.0,CHI,SF,53.0,14.0,1049.0,10.8,0.568,0.61,0.143,7.2,16.1,11.6,7.3,1.4,2.1,10.7,12.5,1.0,0.9,1.9,0.087,-1.8,-0.2,-2.0,0.0,,craigto01,Torrey Craig,0.0,2023-24
,115.0,Trae Young,25.0,ATL,PG,54.0,54.0,1942.0,20.3,0.585,0.465,0.404,1.2,7.3,4.2,45.1,1.8,0.5,16.5,30.5,4.0,0.6,4.6,0.114,4.9,-2.3,2.6,2.2,AS,youngtr01,Trae Young,40064220.0,2023-24
,75.0,Tre Jones,24.0,SAS,PG,77.0,48.0,2138.0,14.7,0.591,0.318,0.197,2.9,11.8,7.3,30.8,1.7,0.3,15.1,15.2,3.4,1.6,4.9,0.111,-0.4,0.1,-0.4,0.9,,jonestr01,Tre Jones,0.0,2023-24
,270.0,Tre Mann,22.0,2TM,PG,41.0,28.0,987.0,13.7,0.559,0.399,0.187,2.2,15.0,8.5,24.1,2.5,0.3,16.0,18.2,0.4,0.8,1.2,0.058,-1.7,0.4,-1.3,0.2,,manntr01,Tre Mann,3191400.0,2023-24
,295.0,Trendon Watford,23.0,BRK,PF,63.0,2.0,856.0,15.7,0.611,0.219,0.312,6.5,18.7,12.4,14.6,1.3,2.0,15.1,21.1,0.9,0.9,1.8,0.1,-0.9,0.4,-0.5,0.3,,watfotr01,Trendon Watford,1836096.0,2023-24
,380.0,Trent Forrest,25.0,ATL,SG,38.0,0.0,414.0,8.9,0.426,0.111,0.189,2.8,10.9,6.7,27.6,1.3,0.7,17.0,11.8,0.1,0.1,0.2,0.027,-3.8,-0.7,-4.4,-0.3,,forretr01,Trent Forrest,1761752.0,2023-24
,447.0,Trevelin Queen,26.0,ORL,SG,14.0,0.0,165.0,8.3,0.462,0.447,0.316,2.1,12.2,7.1,14.5,2.1,2.8,13.9,13.3,-0.1,0.3,0.2,0.056,-4.7,1.4,-3.4,-0.1,,queentr01,Trevelin Queen,0.0,2023-24
,237.0,Trey Lyles,28.0,SAC,PF,58.0,0.0,1158.0,11.9,0.596,0.682,0.218,5.8,19.4,12.4,8.1,0.7,1.5,9.7,14.4,1.3,1.0,2.4,0.098,-0.4,-0.7,-1.1,0.3,,lylestr01,Trey Lyles,0.0,2023-24
,161.0,Trey Murphy III,23.0,NOP,SF,57.0,23.0,1690.0,16.3,0.612,0.717,0.243,2.8,15.5,9.2,10.2,1.5,1.6,4.7,18.6,3.4,2.0,5.4,0.154,2.5,0.0,2.5,1.9,,murphtr02,Trey Murphy,3359280.0,2023-24
,350.0,Tristan Thompson,32.0,CLE,C,49.0,0.0,549.0,13.9,0.563,0.008,0.433,15.1,20.4,17.8,12.7,1.1,2.3,16.9,13.8,0.6,0.8,1.4,0.119,-2.1,0.6,-1.4,0.1,,thomptr01,Tristan Thompson,0.0,2023-24
,298.0,Troy Brown Jr.,24.0,2TM,SF,59.0,15.0,827.0,8.8,0.51,0.624,0.164,3.5,16.0,9.8,9.7,1.4,0.3,11.0,14.3,0.0,0.9,0.8,0.048,-2.8,0.2,-2.6,-0.1,,browntr01,Troy Brown,0.0,2023-24
,552.0,Ty Jerome,26.0,CLE,SG,2.0,0.0,15.0,7.6,0.5,0.25,0.0,7.6,0.0,3.7,27.3,0.0,0.0,20.0,14.7,0.0,0.0,0.0,0.04,-4.1,-0.8,-4.9,0.0,,jeromty01,Ty Jerome,1761752.0,2023-24
,513.0,TyTy Washington Jr.,22.0,MIL,PG,11.0,0.0,56.0,4.6,0.35,0.3,0.0,2.0,7.7,4.9,11.4,2.6,0.0,9.1,17.0,-0.1,0.1,-0.1,-72.0,-7.1,-1.0,-8.2,-0.1,,washity02,TyTy Washington,2320440.0,2023-24
,200.0,Tyler Herro,24.0,MIA,SG,42.0,40.0,1407.0,15.7,0.558,0.453,0.151,1.5,16.5,8.9,22.4,1.1,0.2,10.6,27.8,0.4,1.6,2.0,0.068,1.5,-0.7,0.8,1.0,,herroty01,Tyler Herro,27000000.0,2023-24
,64.0,Tyrese Haliburton,23.0,IND,PG,69.0,68.0,2224.0,23.3,0.605,0.51,0.217,1.8,12.0,6.9,44.9,1.8,1.7,12.2,24.6,7.6,1.5,9.0,0.195,7.3,-0.4,6.9,5.0,ASNBA3,halibty01,Tyrese Haliburton,5808435.0,2023-24
,18.0,Tyrese Maxey,23.0,PHI,PG,70.0,70.0,2626.0,19.8,0.573,0.401,0.266,1.5,9.5,5.4,26.7,1.3,1.1,6.8,28.0,5.9,2.1,8.1,0.147,4.1,-1.0,3.1,3.4,MIP-1AS,maxeyty01,Tyrese Maxey,4343920.0,2023-24
,117.0,Tyus Jones,27.0,WAS,PG,66.0,66.0,1933.0,16.5,0.578,0.384,0.06,1.1,9.0,5.0,34.6,1.7,0.8,8.8,16.3,3.9,0.7,4.5,0.113,1.5,-0.9,0.7,1.3,,jonesty01,Tyus Jones,14000000.0,2023-24
,471.0,Udoka Azubuike,24.0,PHO,C,16.0,0.0,113.0,12.3,0.609,0.0,0.565,11.6,20.0,16.0,3.6,0.4,4.7,12.2,12.6,0.1,0.1,0.2,0.1,-3.0,-0.1,-3.2,0.0,,azubuud01,Udoka Azubuike,0.0,2023-24
,549.0,Usman Garuba,21.0,GSW,PF,6.0,0.0,18.0,7.0,0.218,0.167,0.333,18.2,23.7,21.0,6.6,2.7,15.1,22.5,20.8,-0.1,0.0,0.0,-124.0,-10.8,-0.1,-10.9,0.0,,garubus01,Usman Garuba,2588400.0,2023-24
,186.0,Walker Kessler,22.0,UTA,C,64.0,22.0,1493.0,18.0,0.663,0.054,0.266,12.3,23.1,17.7,5.6,1.0,9.2,14.4,12.8,2.4,1.7,4.1,0.131,-0.4,1.3,0.9,1.1,,kesslwa01,Walker Kessler,2831160.0,2023-24
,201.0,Wendell Carter Jr.,24.0,ORL,C,55.0,48.0,1406.0,15.9,0.623,0.402,0.315,9.3,22.7,15.9,9.9,1.2,1.9,12.3,17.2,2.2,2.1,4.4,0.149,0.5,0.4,0.9,1.0,,cartewe01,Wendell Carter,13050000.0,2023-24
,493.0,Wendell Moore Jr.,22.0,MIN,SG,25.0,0.0,75.0,8.6,0.5,0.333,0.0,0.0,17.4,9.1,10.9,3.3,1.2,18.2,13.0,-0.1,0.2,0.1,0.052,-6.1,3.3,-2.8,0.0,,moorewe01,Wendell Moore,2421720.0,2023-24
,490.0,Wenyen Gabriel,26.0,MEM,PF,5.0,0.0,81.0,2.3,0.351,0.273,0.227,9.1,25.3,16.9,5.3,1.2,2.3,24.8,17.0,-0.3,0.1,-0.2,-123.0,-10.6,-1.9,-12.5,-0.2,,gabriwe01,Wenyen Gabriel,0.0,2023-24
,382.0,Wesley Matthews,37.0,ATL,SG,36.0,3.0,413.0,8.2,0.511,0.711,0.247,2.3,12.1,7.0,6.9,1.9,2.4,6.9,11.7,0.2,0.3,0.4,0.049,-3.1,0.3,-2.8,-0.1,,matthwe02,Wesley Matthews,0.0,2023-24
,468.0,Xavier Moon,29.0,LAC,SG,14.0,1.0,119.0,8.1,0.352,0.37,0.043,7.9,9.2,8.5,23.4,1.2,2.3,9.6,19.1,-0.2,0.1,-0.1,-26.0,-4.7,-1.4,-6.1,-0.1,,moonxa01,Xavier Moon,0.0,2023-24
,274.0,Xavier Tillman Sr.,25.0,2TM,PF,54.0,15.0,974.0,12.2,0.472,0.29,0.179,7.7,16.1,11.8,11.3,2.6,4.2,10.1,14.8,-0.1,1.6,1.4,0.071,-3.1,1.9,-1.2,0.2,,tillmxa01,Xavier Tillman,1930681.0,2023-24
,369.0,Yuta Watanabe,29.0,2TM,SF,34.0,0.0,464.0,4.7,0.474,0.733,0.147,2.8,10.1,6.5,4.2,1.3,1.3,13.3,13.3,-0.5,0.4,-0.1,-9.0,-5.3,-1.1,-6.4,-0.5,,watanyu01,Yuta Watanabe,0.0,2023-24
,184.0,Zach Collins,26.0,SAS,C,69.0,29.0,1526.0,14.3,0.565,0.294,0.263,8.3,18.0,13.1,18.9,1.1,2.8,16.1,22.7,0.4,1.5,1.8,0.057,-2.0,-0.1,-2.0,0.0,,colliza01,Zach Collins,7700000.0,2023-24
,291.0,Zach LaVine,28.0,CHI,SG,25.0,23.0,872.0,15.1,0.578,0.449,0.274,1.0,15.8,8.3,16.8,1.2,0.9,11.0,23.8,0.8,0.6,1.5,0.08,0.8,-0.7,0.1,0.5,,lavinza01,Zach LaVine,40064220.0,2023-24
,343.0,Zeke Nnaji,23.0,DEN,PF,58.0,0.0,576.0,12.4,0.528,0.154,0.416,12.1,12.2,12.1,7.0,1.3,5.6,13.3,15.4,0.4,0.8,1.2,0.099,-3.8,0.1,-3.7,-0.2,,nnajize01,Zeke Nnaji,4306281.0,2023-24
,256.0,Ziaire Williams,22.0,MEM,SF,51.0,15.0,1038.0,9.3,0.511,0.5,0.198,3.5,15.9,9.5,11.1,1.7,0.8,13.8,19.7,-0.9,1.1,0.2,0.01,-4.0,-0.4,-4.5,-0.6,,willizi02,Ziaire Williams,4810200.0,2023-24
,69.0,Zion Williamson,23.0,NOP,PF,70.0,70.0,2207.0,22.8,0.61,0.016,0.452,6.2,14.2,10.2,26.5,1.7,2.1,12.8,29.7,4.7,2.8,7.5,0.164,3.3,0.6,3.8,3.3,,willizi01,Zion Williamson,33500000.0,2023-24
